state_school_id,county,campus,school_type,number_of_students,percent_economically_disadvantaged,percent_eb_el_students,overall_score,metric,value,year,students_group
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,English 1,38.0,2024,Emergent Bilingual Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,English 2,76.0,2024,All Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,English 2,68.0,2024,Economically Disadvantaged Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,English 2,44.0,2024,Emergent Bilingual Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,SAT,979.0,2022,All Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,SAT,1000.0,2022,Economically Disadvantaged Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,SAT,790.0,2022,Emergent Bilingual Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,SAT,1020.0,2023,All Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,SAT,1028.0,2023,Economically Disadvantaged Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,SAT,,2023,Emergent Bilingual Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,US History,78.0,2024,All Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,US History,74.0,2024,Economically Disadvantaged Students
TX-070910-070910001,Ellis,Palmer H S,High School,388,49.2,14.2,91.0,US History,50.0,2024,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,ACT,19.6,2022,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,ACT,18.7,2022,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,ACT,,2022,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,ACT,19.1,2023,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,ACT,,2023,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,ACT,,2023,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Algebra 1,35.0,2024,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Algebra 1,31.0,2024,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Algebra 1,37.0,2024,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Biology,47.0,2024,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Biology,41.0,2024,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Biology,37.0,2024,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Chronic Absenteeism,28.6,2022,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Chronic Absenteeism,34.2,2022,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Chronic Absenteeism,32.1,2022,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Chronic Absenteeism,18.9,2023,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Chronic Absenteeism,21.6,2023,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,Chronic Absenteeism,29.6,2023,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,"College, Career, & Military Ready",59.1,2022,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,"College, Career, & Military Ready",51.2,2022,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,"College, Career, & Military Ready",47.2,2022,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,"College, Career, & Military Ready",55.1,2023,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,"College, Career, & Military Ready",49.3,2023,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,"College, Career, & Military Ready",37.5,2023,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,English 1,41.0,2024,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,English 1,36.0,2024,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,English 1,31.0,2024,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,English 2,52.0,2024,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,English 2,44.0,2024,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,English 2,33.0,2024,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,SAT,933.0,2022,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,SAT,897.0,2022,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,SAT,797.0,2022,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,SAT,904.0,2023,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,SAT,873.0,2023,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,SAT,804.0,2023,Emergent Bilingual Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,US History,63.0,2024,All Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,US History,52.0,2024,Economically Disadvantaged Students
TX-070911-070911001,Ellis,Red Oak H S,High School,2163,57.6,11.4,74.0,US History,47.0,2024,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,ACT,25.7,2022,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,ACT,21.0,2022,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,ACT,,2022,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,ACT,19.6,2023,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,ACT,17.5,2023,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,ACT,,2023,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Algebra 1,74.0,2024,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Algebra 1,64.0,2024,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Algebra 1,64.0,2024,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Biology,85.0,2024,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Biology,76.0,2024,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Biology,79.0,2024,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Chronic Absenteeism,15.2,2022,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Chronic Absenteeism,23.8,2022,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Chronic Absenteeism,26.1,2022,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Chronic Absenteeism,8.0,2023,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Chronic Absenteeism,13.6,2023,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,Chronic Absenteeism,5.7,2023,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,"College, Career, & Military Ready",100.0,2022,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,"College, Career, & Military Ready",100.0,2022,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,"College, Career, & Military Ready",,2022,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,"College, Career, & Military Ready",96.6,2023,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,"College, Career, & Military Ready",94.0,2023,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,"College, Career, & Military Ready",87.5,2023,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,English 1,89.0,2024,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,English 1,81.0,2024,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,English 1,67.0,2024,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,English 2,96.0,2024,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,English 2,92.0,2024,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,English 2,67.0,2024,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,SAT,1097.0,2022,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,SAT,1018.0,2022,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,SAT,870.0,2022,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,SAT,1037.0,2023,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,SAT,983.0,2023,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,SAT,853.0,2023,Emergent Bilingual Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,US History,92.0,2024,All Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,US History,82.0,2024,Economically Disadvantaged Students
TX-070912-070912004,Ellis,Waxahachie Global H S,High School,356,36.5,9.8,97.0,US History,,2024,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,ACT,20.4,2022,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,ACT,17.5,2022,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,ACT,14.5,2022,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,ACT,19.8,2023,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,ACT,18.1,2023,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,ACT,,2023,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Algebra 1,29.0,2024,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Algebra 1,26.0,2024,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Algebra 1,21.0,2024,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Biology,49.0,2024,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Biology,40.0,2024,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Biology,31.0,2024,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Chronic Absenteeism,27.2,2022,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Chronic Absenteeism,36.1,2022,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Chronic Absenteeism,27.6,2022,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Chronic Absenteeism,20.7,2023,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Chronic Absenteeism,27.2,2023,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,Chronic Absenteeism,23.9,2023,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,"College, Career, & Military Ready",69.9,2022,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,"College, Career, & Military Ready",59.2,2022,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,"College, Career, & Military Ready",42.9,2022,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,"College, Career, & Military Ready",73.7,2023,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,"College, Career, & Military Ready",62.7,2023,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,"College, Career, & Military Ready",58.6,2023,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,English 1,48.0,2024,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,English 1,39.0,2024,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,English 1,24.0,2024,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,English 2,60.0,2024,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,English 2,48.0,2024,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,English 2,33.0,2024,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,SAT,1072.0,2022,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,SAT,989.0,2022,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,SAT,893.0,2022,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,SAT,1021.0,2023,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,SAT,949.0,2023,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,SAT,,2023,Emergent Bilingual Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,US History,77.0,2024,All Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,US History,67.0,2024,Economically Disadvantaged Students
TX-070912-070912002,Ellis,Waxahachie H S,High School,3109,48.6,8.3,79.0,US History,48.0,2024,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,ACT,22.5,2022,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,ACT,18.8,2022,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,ACT,16.3,2022,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,ACT,20.6,2023,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,ACT,18.2,2023,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,ACT,,2023,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Algebra 1,41.0,2024,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Algebra 1,32.0,2024,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Algebra 1,24.0,2024,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Biology,70.0,2024,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Biology,57.0,2024,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Biology,44.0,2024,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Chronic Absenteeism,31.2,2022,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Chronic Absenteeism,39.6,2022,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Chronic Absenteeism,35.5,2022,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Chronic Absenteeism,18.5,2023,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Chronic Absenteeism,24.3,2023,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,Chronic Absenteeism,19.9,2023,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,"College, Career, & Military Ready",59.9,2022,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,"College, Career, & Military Ready",47.2,2022,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,"College, Career, & Military Ready",25.8,2022,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,"College, Career, & Military Ready",71.9,2023,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,"College, Career, & Military Ready",55.3,2023,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,"College, Career, & Military Ready",23.8,2023,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,English 1,64.0,2024,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,English 1,53.0,2024,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,English 1,37.0,2024,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,English 2,66.0,2024,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,English 2,56.0,2024,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,English 2,43.0,2024,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,SAT,1107.0,2022,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,SAT,1056.0,2022,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,SAT,873.0,2022,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,SAT,1051.0,2023,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,SAT,987.0,2023,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,SAT,,2023,Emergent Bilingual Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,US History,75.0,2024,All Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,US History,63.0,2024,Economically Disadvantaged Students
TX-111901-111901001,Hood,Granbury H S,High School,2209,43.5,9.5,81.0,US History,49.0,2024,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,ACT,18.4,2022,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,ACT,17.4,2022,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,ACT,,2022,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,ACT,21.5,2023,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,ACT,17.3,2023,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,ACT,,2023,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Algebra 1,49.0,2024,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Algebra 1,55.0,2024,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Algebra 1,,2024,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Biology,88.0,2024,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Biology,87.0,2024,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Biology,,2024,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Chronic Absenteeism,22.1,2022,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Chronic Absenteeism,29.0,2022,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Chronic Absenteeism,-1.0,2022,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Chronic Absenteeism,12.4,2023,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Chronic Absenteeism,20.2,2023,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,Chronic Absenteeism,-1.0,2023,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,"College, Career, & Military Ready",59.3,2022,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,"College, Career, & Military Ready",52.2,2022,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,"College, Career, & Military Ready",,2022,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,"College, Career, & Military Ready",72.1,2023,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,"College, Career, & Military Ready",70.6,2023,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,"College, Career, & Military Ready",,2023,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,English 1,63.0,2024,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,English 1,51.0,2024,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,English 1,,2024,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,English 2,81.0,2024,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,English 2,74.0,2024,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,English 2,,2024,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,SAT,978.0,2022,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,SAT,983.0,2022,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,SAT,,2022,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,SAT,1086.0,2023,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,SAT,1078.0,2023,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,SAT,,2023,Emergent Bilingual Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,US History,94.0,2024,All Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,US History,89.0,2024,Economically Disadvantaged Students
TX-111903-111903001,Hood,Tolar H S,High School,289,36.3,0.3,88.0,US History,,2024,Emergent Bilingual Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,ACT,21.6,2022,All Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,ACT,20.7,2022,Economically Disadvantaged Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,ACT,14.0,2022,Emergent Bilingual Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,ACT,18.7,2023,All Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,ACT,,2023,Economically Disadvantaged Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,ACT,,2023,Emergent Bilingual Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,Algebra 1,59.0,2024,All Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,Algebra 1,50.0,2024,Economically Disadvantaged Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,Algebra 1,50.0,2024,Emergent Bilingual Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,Biology,74.0,2024,All Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,Biology,70.0,2024,Economically Disadvantaged Students
TX-116915-116915001,Hunt,Bland H S,High School,237,50.2,22.8,82.0,Biology,40.0,2024,Emergent Bilingual Students
